year,month,HOM_tag,HOM_total,Entertainment,Food,HealthFitness,Home,KidsPets,PersonalCare,Grocery,Miscellaneous,Shopping,Travel,Entertainment_Freq,Food_Freq,HealthFitness_Freq,Home_Freq,KidsPets_Freq,PersonalCare_Freq,Grocery_Freq,Miscellaneous_Freq,Shopping_Freq,Travel_Freq,next_HOM_total,gender,job,Entertainment,Food,HealthFitness,Home,KidsPets,PersonalCare,Grocery,Miscellaneous,Shopping,Travel,Entertainment_Freq,Food_Freq,HealthFitness_Freq,Home_Freq,KidsPets_Freq,PersonalCare_Freq,Grocery_Freq,Miscellaneous_Freq,Shopping_Freq,Travel_Freq,dob,Travel_Freq,Total_Spending,Average_Spending,Most_Frequent_Category
2013,11,1,486.2524409220755,148.88982801568235,10,132.3048189221379,9,180.57528314120265,3,86.56248090126597,10,153.41798224898218,9,67.26837486181773,7,9.696516167723734,4,127.26137642482496,2,121.6594343888171,3,31.12119274660108,3,486.2524409220755,F,Doctor,116.25989241809562,196.85421286063672,153.76698542696155,24.573212443628268,36.06542396059862,89.5340225601526,39.76539115868605,99.77180602238253,158.9041271056492,104.87636575927655,147.14114402832718,97.1205551545281,2.2490514970634257,99.74820884595292,65.10879061790595,38.3674646124371,96.1127053845836,147.13725487472968,189.5106460741407,171.23268420047006,2000-03-03,3,1981.3272006964082,82.555300029017,KidsPets
2022,8,1,224.96963689554696,2.7821939568705822,1,76.97803176780205,1,119.29611050389039,3,137.52068943258908,1,0.03582786540903271,9,32.44619262066819,9,28.148940811759605,4,11.12291935637506,1,86.01932660518624,10,65.1080646552819,9,224.96963689554696,F,Teacher,121.71281504113797,44.79481435674258,156.3454123714056,94.35765760846269,20.966103648454926,141.25149940874843,184.45887043367455,199.06384681773847,43.895378677337035,13.329987262419873,123.09128902345694,150.22942863352847,57.230487519298315,146.86283959096372,51.45125742514969,199.89042963779426,102.12844417908546,128.92198255408937,93.18688084814572,159.99972224819405,1984-12-09,9,1104.8629977815403,61.38127765453002,PersonalCare
2021,7,2,430.81525290265836,32.76516013248347,0,132.55803240318372,0,190.1182719218908,5,144.50407608225365,9,192.59239491256108,8,76.33074777716105,1,166.2473790426865,8,25.053902545988937,10,161.0104890626322,3,170.13330847475027,10,430.81525290265836,M,Engineer,88.61165261197567,108.69796938634242,72.99188245638621,171.7525869813762,130.05978723441842,25.05024621972971,58.546233245801346,69.55928918728634,34.36111952638434,1.4341056420268616,119.11649524609184,132.03732179805863,104.35506828216808,162.37011452731684,130.99600207576893,150.19892885397903,49.59100273064272,134.800113517762,179.74728378231922,58.67690825597822,1966-10-18,10,1926.2727498466988,160.52272915389156,Food
2020,9,1,398.1503726253183,76.41719222564973,2,133.86941542423904,7,164.1618890915169,5,170.7792752614219,9,53.620844120887526,6,132.8575952192202,7,65.19440240169115,9,146.91850994353211,2,133.92916267428217,7,76.5582570525494,7,398.1503726253183,M,Manager,172.33920248600043,195.83370490096647,57.00510415717379,43.80297417995938,184.5155165296455,100.95531636502908,154.85014357006847,54.19715007112398,147.53225552269572,179.56295900482573,14.899313505017542,131.67247439015205,31.940336622848363,134.55719061147425,177.32181119970508,104.04363385213446,156.33984396680967,151.75575318253863,165.9937880871729,197.8849706828231,1984-10-20,7,509.78449778844913,31.86153111177807,Food
2016,6,2,293.5800768446867,154.12232861409677,1,152.31324173918642,4,113.64399036777061,2,162.40264267178586,10,194.3636500979867,6,7.527756014659248,4,110.38384620541626,4,113.71167810767344,7,89.7201639125129,3,74.95296110411628,4,293.5800768446867,M,Doctor,128.62127119388413,13.47653355265872,9.123794222917203,12.400069892614285,182.06698310729956,70.69820020548212,1.036961321937313,49.496727503398375,46.08119060940723,150.79563743433093,197.13159221525524,114.61953117056869,24.99735424871885,134.24006763559606,66.14529754111773,145.48216514791346,53.61798624041181,98.64594227148014,98.63451814249642,196.08327377652233,2001-01-11,10,1861.5882546235327,116.3492659139708,Shopping
2017,10,1,388.22731162842524,196.3868940593681,6,170.59741126721534,4,185.5762611146233,7,155.42565666210828,10,66.17359681715746,2,175.42143442618666,6,51.73996851120095,7,71.4903610667457,2,195.99790557282526,8,9.146285315283386,9,388.22731162842524,F,Teacher,119.91209463796027,44.865326022791876,55.20873106947695,143.18726426654163,12.33342714583161,36.78008130897541,105.11848098883902,163.97192063401008,97.55043689875171,155.22333633401252,7.293182446309876,31.349975144889175,160.40645520059167,143.32150844215326,20.684696109514398,99.06368950673843,109.6243121645021,169.16604426913625,30.942953436339305,148.8434190552508,2000-08-07,4,1131.0676598303903,45.24270639321561,Home
2011,3,1,402.9877060872307,170.53932571533105,3,40.37854985530931,10,41.02776614507886,0,97.10058434608861,1,38.12153573653225,7,131.1342122125588,2,4.402474776275134,3,7.325513221827529,10,34.59868954782297,8,63.13425905014294,3,402.9877060872307,M,Artist,115.91020336870734,109.60697842748598,95.33659294917388,91.0921393945537,78.78915655551162,140.37147202865404,112.89434648346064,29.99649978495016,173.67109010011612,121.38935350578781,86.37618478131213,24.755682102557053,168.416771108358,4.103059071396964,25.264386478023006,60.88062962455805,161.0330202056908,54.249908349095975,165.51058595096177,100.2882812135465,1962-01-30,10,1217.7802377143453,67.65445765079696,Shopping
2019,12,2,223.8951697857786,64.68028042414538,9,118.99450017320696,9,81.95795648999982,5,38.29491509903651,1,135.40382494518218,2,96.34817997745574,8,107.18487949151509,4,3.059563932970044,1,139.2608000416429,5,87.49653573156122,0,223.8951697857786,F,Artist,157.1554553263345,43.45677476078056,35.14725378385446,154.15287880641105,103.9136686804579,2.93189421129203,87.58019978648666,167.21908796164263,182.4446880013844,87.40281906316059,152.0674652579441,45.63371184986127,119.10308365313827,93.88295274349016,190.57364536259,47.279386033170745,176.02301933335482,106.65511721810266,193.47258057814892,74.02493863421927,1980-05-11,5,1502.5339827045132,57.7897685655582,Grocery
2015,11,1,288.49711000899765,165.091024606353,3,186.94259430753277,7,64.43360148661179,1,93.33729669219704,7,165.9727530037238,8,177.26202680080942,7,87.76208414905282,3,151.90876313138807,1,67.15645061299074,7,4.963255655771515,5,288.49711000899765,F,Artist,37.46772080049616,125.23378276545361,177.96968616454492,113.25861671034451,10.633693177029691,189.07253363638418,165.50674736627806,123.70711105543263,90.53205824800725,191.20105647025488,82.80267333218676,180.65886550083076,180.13503866710334,193.43307897222596,149.14738801355193,43.303526125447455,35.62110918217818,42.433796048930674,86.18479728093378,80.73320630121815,1964-04-28,8,714.05569459496,27.463680561344614,HealthFitness
2014,5,2,389.8417403341405,107.75588440450818,6,48.3237130340779,0,81.61279335764281,3,166.54459265407283,5,118.93407032247,3,155.1594401553497,6,108.590048383012,2,95.76464978172159,8,197.059639328984,7,74.73217974197696,0,389.8417403341405,F,Artist,76.04667021601443,155.2991931785116,2.901992546023613,46.476032752727534,53.42585796618054,162.18949329662573,116.83444716822552,108.34073358375187,115.9111606098131,179.86367916660612,120.4701303130802,93.17110497243979,182.00381674950884,81.58758581342396,61.17649783312829,112.25911106353652,100.13636498398368,65.35782565790393,63.62707534221093,77.16399624182961,2005-01-21,9,959.4522366128326,39.977176525534695,Entertainment
2020,6,2,106.22117829862123,172.40322798221533,3,5.957897124575284,3,94.48542667458284,3,20.668244146859728,0,46.309992586797065,8,145.95671671178022,1,28.6530631034277,6,142.23330098046253,5,195.79981861352832,4,141.50626615073244,3,106.22117829862123,F,Engineer,64.84381615623272,141.9907958923697,197.37585192866405,139.903917342838,194.4762898689672,146.64280396949653,114.4517767750379,110.29871040158108,152.78354037759254,120.08060483433161,5.105417565693338,113.7368814999991,118.52620787185934,135.18365467925787,73.16859184384192,51.271321953826174,92.68958894322463,51.62481664337937,79.38008817685977,32.75649708846808,1967-01-08,5,613.4592618799535,24.53837047519814,Travel
2013,7,2,275.7507955763723,107.90172125080635,1,95.54305504614796,10,48.605032880964984,5,74.98462348665325,6,8.252052719488656,3,52.182480044821375,9,82.5302766161214,2,146.52251095441122,1,152.74741284633342,9,57.367224805721364,9,275.7507955763723,M,Teacher,118.19747377039553,2.4217507385118964,123.13657061750625,175.21663768496407,111.18135647426605,26.591662976450948,162.2021856978862,158.03341813758126,71.82010193774993,115.53608593328164,116.54324059592102,30.095801012457013,151.01862966385056,164.38878352610394,144.9907901020062,143.81181968905184,196.5952261557191,97.98573853023291,30.687096776587474,73.24525396081741,1997-08-20,4,1896.5649188016146,135.4689227715439,PersonalCare
2017,6,2,208.3714674688599,152.16750205927187,7,36.54920196746643,8,185.0564686421093,9,0.15468402723803898,10,51.82690018133085,8,114.08802297276783,6,55.449544442147555,0,183.05675814451857,9,137.470431151104,2,42.266231927858634,9,208.3714674688599,M,Artist,103.91592460481986,109.98684473195092,163.01626262536985,2.685143245610644,194.99195904882748,199.23703313232937,53.15548887456274,195.7666717072544,173.9559163753272,52.29036955191637,135.18526909239108,29.31186428283892,41.377184196379034,142.223148857407,133.53539193462876,48.24683746776495,127.19314022998522,140.66781155563268,25.06318557656082,56.476143710988545,1970-11-10,3,1326.0473200693173,60.27487818496897,HealthFitness
2015,1,2,133.19611764776545,100.53956255042664,2,186.38683643965555,1,143.34962643928924,9,81.8686253829894,6,151.92076430652997,1,43.92500959537744,6,31.080293911397526,6,79.81960457646666,0,126.7700747765083,9,175.02352714726112,4,133.19611764776545,M,Doctor,63.19774380983807,144.02052817395227,131.306774744376,155.94909723026984,193.51892553195367,160.87678150435096,125.48868563502428,59.397294953953825,44.340583563915395,86.33020719439372,13.781015179812716,92.75186209787132,118.77465839512105,133.174665792017,26.553755812752676,100.41817676361553,199.52728321667016,10.370959730614082,153.03063458646704,89.8924157208777,2000-02-04,9,1893.1430561696336,189.31430561696337,Food
2012,3,2,105.69715518139242,116.91565334126612,6,35.140230601825564,9,60.382677876166625,5,137.37647663160993,3,125.98679596307831,8,126.20208134140547,1,184.3998497787099,0,149.9900266335756,1,105.01881899521797,3,107.56044493927884,7,105.69715518139242,F,Teacher,110.71837604157065,120.60883714877129,158.4992316201873,86.59604931558154,37.059529521639135,37.20678229359618,165.8223428847458,180.3769871018649,107.890036434136,177.2845912943881,128.1069699895096,34.78131034279335,148.05849241869043,59.948131939545604,70.09478075847674,182.02514771930362,9.072452232738183,117.72714112118014,45.8330465762191,176.36170526402833,1993-12-12,1,1024.4365118736355,44.54071790754937,Grocery
2014,5,2,135.66786834404544,23.168034438216267,2,108.77498738449052,8,32.88275175554205,9,159.9960532421728,9,152.32250833158554,6,27.454759078971414,9,8.886226588075186,4,68.94033278129163,0,86.51700311654729,10,36.27850886562574,4,135.66786834404544,M,Engineer,32.46516648285147,116.59625934252237,132.03902465997234,156.5911928336408,30.505990450794364,135.53327362099608,43.47050218273103,67.60322018547336,31.041063331465924,114.4562918180469,120.63433369206619,45.789461343941554,113.48377522441152,34.65198072001607,142.9239154841076,184.39082232246938,26.573797874973693,34.50217499121966,10.656250264128797,79.26742423839255,1987-11-16,5,1320.5199643690498,57.41391149430651,KidsPets
2015,3,1,409.8764050751353,175.87524779186,3,50.52373201752762,10,170.65695454152294,0,103.37596712652106,10,45.344804030070684,0,90.5911397145035,10,149.47868647851857,8,25.162963961332597,10,161.4573459166477,6,113.90184931302475,5,409.8764050751353,F,Doctor,191.38088508340502,143.3326832495528,133.6852161624466,181.94768489653427,161.8671892358876,193.83907986648774,141.15377369765,59.64366193265962,69.981090469894,80.00638632937087,24.359597424889202,95.18712093142898,42.35619486562576,118.8103958205695,192.9293416217405,5.513704117321727,162.41697042579386,23.79278711049706,36.38608557698346,130.02363313685996,2002-12-26,9,661.3250834708773,34.80658334057249,KidsPets
2010,8,1,311.4321134115062,175.62595066651497,6,73.19931582980435,4,23.73084929910285,4,164.50308922067546,8,163.32141219519687,2,32.52805247434685,3,71.26243261755174,8,132.69887841206835,4,172.71077459072262,6,34.86254740396324,6,311.4321134115062,F,Doctor,48.02077054102924,153.4707092266531,164.21953802936983,93.6284688817353,32.762009632368546,105.23201753133817,124.09253636514836,176.59482594546952,63.70530653250657,133.39796279760995,101.44728176301787,173.1682388506744,101.48532348076087,86.75161145039083,185.58188283653047,127.76806860478477,98.24960559611438,87.99781746903817,129.17641499218487,174.69752338910988,2005-01-24,3,1096.6301355707287,84.35616427467144,PersonalCare
2013,1,2,412.9862745347313,98.48305933226808,8,121.22304113602105,6,151.7910639163277,10,51.260077886931455,8,134.29881948338428,9,150.7570061192538,5,19.779829981968366,9,128.6071041557151,10,104.31156968504038,9,10.160841518659879,6,412.9862745347313,M,Doctor,139.96422639611333,15.140267768203985,51.914580021338175,81.90335132989617,77.37982103314846,150.91343073008454,90.01792691550423,77.7959690406364,167.53467657784603,66.03628823796375,189.26079165041264,14.836589722166526,184.77807148640233,142.26538039464157,42.69446062531497,16.529020725562795,17.27523450045645,97.87445995627111,176.96712365463577,173.39977156836883,1996-03-20,7,1341.5243560360286,58.32714591460994,HealthFitness
2013,10,2,279.5090106649929,33.26038712188504,0,53.785834417338194,4,127.41455079249502,5,85.05440894516379,8,69.20956989214122,7,159.0836230255672,0,116.29416525818843,3,18.250389328706017,2,73.36363036960387,9,136.00202672694095,9,279.5090106649929,M,Engineer,29.147392611261715,140.29880809520992,47.53588019150832,48.63730583449484,177.99455239811837,30.504966809709444,144.97262396745268,102.11966497152632,136.02800460483135,21.36961919783198,114.10812581876235,57.99140963511738,144.61116642414353,171.5445227781765,103.53612314052363,90.95682114149533,20.170241117481936,123.25512533841012,109.3303879441079,165.71599915327107,1964-06-04,10,1068.1446943774745,38.14802479919552,KidsPets
2010,11,1,236.39104714857723,6.284883354474546,8,196.74786127588231,7,86.87956456850556,8,28.312759823760423,0,178.3286949570905,7,54.60332241917294,7,5.16074210915396,0,190.2598277760414,8,37.29690792087117,5,180.87186117575513,8,236.39104714857723,M,Teacher,68.27478985697637,0.050678726489894466,192.47218778680397,66.04045891149171,119.87853122107796,162.5660409970098,125.22545734579806,30.02647100986724,193.2311616973733,15.249386636750216,85.17222002891512,141.56415095093195,3.5209718659616085,127.88268691665574,13.29941255927729,101.2991809338434,118.93894843487381,172.01526361232393,146.52115788656366,126.49954158605607,1962-10-13,4,984.573234102176,49.2286617051088,Home
2020,11,2,199.93562761051504,89.07005202783492,8,133.99776287880027,6,9.831433856179416,7,56.58311946520334,8,178.83147229657078,8,41.36187807383747,10,148.62209596546535,6,51.18046788699526,1,44.155710885517884,10,92.89831145784464,10,199.93562761051504,F,Artist,78.4683439833272,139.01390086015027,22.9945588556949,138.28192260652804,104.82170389022049,54.20713929314973,182.52284647635625,199.79638869787718,27.50657151463738,164.24176910110398,157.40799889080552,101.20287646767648,65.5754625626846,182.81524053241685,11.768860855040607,126.85239657430303,188.01243337831613,79.76144490470428,76.12495757260159,99.92423459914914,1981-02-21,1,1755.608473691493,125.40060526367806,HealthFitness
2012,3,1,448.8385499111298,87.37351573514147,9,53.049033488231046,5,122.11424809756268,7,62.034718178648205,7,98.21226336453365,4,185.24810022997409,10,181.33088635256894,5,73.11812439615363,4,98.55698777531268,9,144.01841973937942,4,448.8385499111298,M,Teacher,128.64814463271347,144.8226539274748,94.9499679688242,196.28892620794326,65.02634461156805,43.203715509666,98.40335437766954,179.8487218156804,10.643482801781602,109.45867236789073,18.3365758163764,177.72886568535424,76.62786105329455,136.07658416239514,17.184553858263495,30.432512119469955,94.486428207851,80.58089616315556,10.749382771071293,28.70237871772079,1995-06-09,5,840.9418055495336,84.09418055495335,PersonalCare
2019,8,1,424.52864990859894,53.33767967242717,1,172.302930822848,2,61.790059841907905,9,60.17889154385361,5,44.381541533927596,9,189.18303552894352,3,23.030106015912576,2,163.40039755713988,2,185.94658841349332,3,68.08131452831437,9,424.52864990859894,F,Doctor,172.0160534216305,153.27274090691864,16.395284297520597,184.32833036028796,50.01819024807217,61.06938033943619,22.131543483679362,129.6876727148853,175.13447814902864,181.36842718202598,165.00497854922176,77.7673097041685,37.725188740126626,63.15718226459597,113.12291612616387,131.08576548557213,111.12114873239989,150.08916862118826,82.72766386308889,123.07852335871665,1965-06-25,6,1330.6871646428158,133.06871646428158,Grocery
2015,10,1,321.84742790785356,65.17776317581077,6,194.87930685904567,2,141.64611613951607,5,58.76351381954228,2,193.9643708657335,9,169.69710617451264,6,147.219366486511,4,132.7303886871153,0,187.5869489797356,1,173.52958942832035,0,321.84742790785356,M,Doctor,157.72412546657574,195.62257651822895,125.10747337578022,122.37237228311584,160.76510915576714,128.16061090955537,123.26035844138987,146.08391150361555,45.842671499392274,53.59399620529559,2.6480017801899347,126.3993211078097,76.3492413215273,117.76460230965058,23.211217709833832,44.32130073071643,106.32691295407626,123.96981626189003,35.27619083574027,186.7158556178797,1992-05-04,1,1860.1703953687706,186.01703953687706,Food
2022,1,1,107.94498129595458,197.3570822127839,7,63.09295104248085,4,177.7506995182085,6,22.534075324989434,3,28.14270829293042,10,172.46822332117898,4,150.65755735168665,5,12.194411298533957,2,51.462625549412344,6,140.47317593428787,6,107.94498129595458,F,Teacher,83.7879759106162,94.43752237193715,76.43027492613771,173.55482514173258,19.508333692714295,106.9708755927947,128.20329007164182,143.76108613292763,157.29936109471328,136.49283803447895,59.87584541974926,9.143925117735762,137.22338603063292,15.243230432386024,143.42165048890695,177.1747985899377,75.47462278058444,190.09606318638785,130.53619159572506,95.12678157231758,1999-07-06,5,1546.2779150357678,140.57071954870617,Entertainment
2017,8,1,238.7887236544302,66.6519126138949,8,42.217444852326395,10,90.11789260844726,7,104.73420722090137,1,116.36841874618955,7,98.2853599526591,1,62.0745785208765,9,1.0868328382029446,4,193.89895533899255,7,129.23799493088066,0,238.7887236544302,M,Manager,130.33267950823642,186.74085538664772,44.93761709410562,64.66964137316056,141.14830163925149,57.491010543553614,9.616649158073498,7.939204267247235,183.73245001548955,28.245894805493755,57.33249357903305,173.03901584458706,25.35776865042665,26.889856744798358,172.95213902782362,41.96849174229611,189.9859007113791,142.81491301771064,100.4794661064491,76.61384298975233,1980-05-23,1,1694.173109081198,70.59054621171659,HealthFitness
2019,12,2,328.0078659740984,20.199198539212283,1,186.0753810094081,4,164.88837976179843,7,57.964199984847276,2,148.58165158848624,9,40.729151961062236,3,144.34882437938816,9,150.21168604385537,6,199.93577224394218,6,79.17597193439994,6,328.0078659740984,F,Doctor,181.41775207633873,108.69385300747878,184.49519436794006,199.2570491655771,160.92754069316513,30.75022329779258,75.96875768652947,44.634929447657036,67.63726976155466,166.1702837732748,151.5968150392936,140.93906247345046,61.777648833515464,11.056769988696914,52.9849243292716,196.4668113622111,79.34835899903175,111.83462773133053,31.63222549410507,31.282899713108357,1968-09-16,5,1095.3418477666482,47.62355859854993,Miscellaneous
2010,9,2,486.72662980490884,72.4025988265943,4,51.15403982090048,10,21.026048493407522,3,150.98576692191088,0,2.8398165523070507,4,119.55884224138546,6,186.51226657840877,6,100.09804752275593,3,152.3015888496571,9,90.30960891029108,0,486.72662980490884,M,Artist,39.993627622767036,90.10108245596614,136.26939178685004,149.10592443340914,175.1266563919898,198.19947982467238,143.34775329199175,75.1304714094533,60.3798536114799,52.037307757358356,10.64137480012446,65.24108354328575,89.15363634828424,28.231783300416712,154.4361852236934,72.28771403157425,80.16792773370179,150.94821938705516,103.4209302623855,41.15069965700222,1995-02-15,9,1492.0151255203323,99.46767503468882,Grocery
2013,6,2,167.70274644440565,69.72665040215318,2,88.17357548942691,3,193.97340271895928,4,130.63718874192617,10,15.206618720699371,6,19.625785988509726,8,48.622363004023114,5,21.415167763856967,5,156.51302638634778,8,182.04111472739984,8,167.70274644440565,M,Manager,79.11758885606383,114.80400246042595,8.254505285088776,193.02645079913322,162.65183271053806,45.78911854210026,181.25652110117406,19.444184740977644,76.31354949300363,19.10469984454799,147.00202475792108,58.27779906675201,142.04079258070757,44.194129473359034,90.50476839183762,146.64634474515907,125.7519661927835,56.97400995902085,147.96581327954826,63.58092776353919,1970-08-07,6,813.7683184161701,35.38123123548566,Travel
2021,10,1,489.92057786726684,13.105441807192886,1,136.31700803670515,9,45.56320053399221,7,134.3000058620063,8,80.50893313142244,7,110.82208652806432,4,120.57971631925656,3,166.84718538474797,9,168.14085933470537,1,85.92066466266573,4,489.92057786726684,M,Manager,16.40855733235629,153.1876352228811,74.98619190430584,194.55484238214913,118.36213860672724,104.68775460588593,64.28740982926375,181.80858246743318,156.4696968347366,30.55663510550628,192.2777122530907,5.367840653219891,36.828190868325315,75.7024120635658,195.8755660029047,4.9717023880866185,85.68426130417973,111.04543109749491,104.4785764821317,32.60778125587747,1968-07-29,3,1786.7143263685293,89.33571631842646,Food
2015,12,2,317.920137973288,166.08967006130314,6,122.71984449308533,6,24.501134536925797,10,49.32496964471231,0,14.713914889316126,7,99.02734658109095,8,113.3824805154348,9,164.2777716023194,7,171.5727228822046,2,11.870864364247446,8,317.920137973288,M,Teacher,7.544500205552418,120.76561798915115,108.55217260144619,166.6856860906919,95.66954138491872,52.70878246088591,140.76073745988697,92.83423718030308,121.70526122595027,10.193142814933665,147.63233738648563,12.313334788616714,117.76148313619981,108.07321735071966,117.21251995834652,41.97399942540292,154.28130320331874,89.06745257422158,58.70713702712631,29.873455506609915,1989-04-11,10,1031.6753689055363,60.686786406208014,Home
2022,10,1,483.2257126471404,66.98743450227033,9,36.179773514055704,7,139.27584315171407,5,111.02835347817137,8,190.25826978240576,3,158.93574657546534,5,10.389314196097876,0,99.57263482547927,9,111.12232414804902,6,168.74127645410326,1,483.2257126471404,M,Engineer,165.61876922622417,147.47123815522156,93.93813455833886,142.27580342125782,94.98256870397294,109.81053032855463,79.50723093445752,132.8687702419115,45.49008492060614,26.960329228700488,36.287367122681836,4.61865014001146,4.416641820980272,51.27871114912119,15.851066981800187,54.28319077586554,171.19136152829512,88.1476655354312,181.45254322018653,178.5388589955042,1960-02-23,4,1329.8869833850165,69.99405175710613,Shopping
2012,9,1,242.36639260650935,109.93335264585033,7,181.59544379298342,3,54.65159851128689,2,104.01993599066867,5,87.36811599934622,3,6.711029320276629,3,19.761626828860045,7,178.00136023510217,8,176.0894764729161,0,81.69854999168622,1,242.36639260650935,M,Teacher,123.9528601093938,118.35934250882478,54.2254562555877,3.2402550235447025,188.332333195865,111.90488250087247,154.68540705723274,178.74521836496154,149.58041078712915,157.98963723585268,106.1897383747747,29.274330761124666,18.087298299039123,78.40028930790099,40.0368916465399,72.69749164777566,130.73090865433466,193.46138243156213,146.92734393646202,9.7282753277391,1988-03-25,7,825.8514333692176,27.528381112307255,PersonalCare
2017,3,1,249.3334321818421,29.406437257149065,10,133.96593185873166,10,128.71252477329745,6,100.68808364133046,3,189.6929628091782,5,106.41489992135338,4,119.79343395702726,8,15.778278985152117,2,25.502245770552378,10,2.140799304565544,6,249.3334321818421,M,Manager,105.55801650064281,66.73790697985508,13.992584724204704,189.34637120245907,154.10652372399014,101.08950473870468,64.17038958723529,180.93790372470673,146.30291853022527,152.06377519438922,46.333536460399614,91.29174533832929,6.297045640446242,30.97464518699955,86.84535505149982,166.61415036911004,113.21170839030144,156.50258166499032,120.0403102611282,111.19034910227047,1978-05-13,3,1998.0178193151542,181.63798357410494,Travel
2020,4,1,171.5683784314894,26.377447410082123,7,57.82857530525438,9,123.08239088709678,8,151.57662352994728,5,151.49471303827738,8,86.68140273422813,1,174.60398105307254,9,150.57044055416532,2,77.93784388306453,2,121.27031281777754,6,171.5683784314894,F,Manager,148.70344623384827,53.614428484590306,188.2927962959294,170.13928857559407,143.71438530765994,155.84108843435243,19.967010657167393,52.9309829466029,76.49054592689748,151.28976396484066,144.40762330005037,149.2655330271652,133.8788440630686,141.22371810669944,59.20178027598635,10.795688436065687,164.97659629143882,178.24688825429052,96.4314354478564,192.49284543368987,1971-10-20,1,681.8736017392499,56.822800144937496,Grocery
2010,10,1,238.27025702243918,128.26911297994366,10,76.86298750413552,5,20.151414345107142,4,7.909288090889111,1,174.20150674910255,4,40.263077140468575,2,94.95916926165593,9,34.758064949749155,0,62.75325967039984,10,110.4974305293666,3,238.27025702243918,F,Doctor,39.25172741738787,59.54315742603089,5.03871643440259,182.0321258274302,176.3587026648818,140.30933290496134,35.351964354754514,195.89624145613712,49.70036945194569,188.12974446800098,6.410957980646748,91.51452767074937,98.53898228591132,53.743411791006054,55.9805027577287,75.28589369646885,95.40555702121947,7.719422708009782,17.012132509774847,177.9129784562141,1976-04-03,5,947.1526260753659,45.10250600358885,KidsPets
2012,5,1,137.07574838896943,88.75760186405206,7,85.13468567887578,5,48.01630009968505,4,57.817549946834966,3,6.678188358923842,2,165.81946163376156,8,44.27563884711398,9,85.65366707792619,6,30.98259236164442,6,130.38809501679114,5,137.07574838896943,M,Engineer,144.02134514602548,148.19855503287667,110.5900411719621,127.95222600343001,129.1553430654144,107.82904152590504,150.11382442047093,95.62537435008474,55.5643769182345,9.265164249364899,132.11863383371167,194.1243449589124,61.667787862975956,19.81711215819535,56.332070090334405,79.95641767722124,90.70195442701205,120.83205488130433,149.79505905268152,80.80658454078629,1988-07-20,6,719.2179288023419,29.96741370009758,KidsPets
2018,1,1,104.17040940147912,132.69001638870705,6,33.87048714458829,8,89.30390912110578,10,121.1861332288674,3,107.19466671478364,3,24.174057410307114,5,86.2884089490741,3,52.91653288481981,4,144.79257799281586,5,115.65543069814687,2,104.17040940147912,F,Doctor,125.43309743030369,149.1265458028232,199.72026084350185,171.10895766406912,130.2106932077856,19.991881026850677,24.24123855178437,55.863177097246464,6.944078050239688,163.54109323001595,45.251422808452624,73.78017387929947,85.51531869449953,52.44585358105294,55.6438544870157,72.86383737627177,95.5618345817922,8.195077302216403,100.32881709777695,62.837139165171216,1967-09-24,1,1361.9846159228546,64.8564102820407,Shopping
2015,4,1,155.48407520114614,149.0815341304297,3,63.68805827021231,10,29.348764979857656,10,177.3349875661986,1,160.9525477244879,3,25.176337849381227,7,96.50828984357234,4,122.1607735368438,0,184.33325586855622,9,23.461044830581624,4,155.48407520114614,F,Doctor,146.54351857748725,154.14002562018808,196.49524904983613,184.50509599098194,194.3337483949045,101.07181322466434,36.427988397789846,57.47910239231666,169.2049474075908,114.93617785246542,108.17622406450651,2.042954556450116,199.81617452073888,44.089337663274605,102.7650578845632,176.57356478898677,83.40710575794492,173.20071638629798,137.77815194424858,182.22066021012458,1970-09-25,2,1932.9726380061438,107.3873687781191,Miscellaneous
2020,3,1,374.51115909809903,102.63752960905859,5,101.45860533894462,2,129.26881880872975,2,70.53267042867259,8,85.1986408175182,10,110.48717218283343,0,42.0958843567556,8,24.175058129628013,1,116.75600287745169,6,165.16316880743184,2,374.51115909809903,F,Engineer,131.85658196179767,193.9703811743889,83.2807853999564,118.0430089857685,35.66012635076425,149.4544069457562,72.72976319528372,39.04672632351813,114.59970494761167,119.10286748191719,146.0454895049284,171.30844040100797,127.65515580816782,66.11167941004845,191.3263922775294,61.097507352245614,2.870578718877903,118.39559117429187,148.18594903786217,131.1533333427682,2002-06-21,6,1858.3356491793684,77.43065204914035,Shopping
2016,7,1,115.29889047976224,11.946987755470806,4,102.51250173048125,8,149.84473890266486,10,136.7562619031543,10,71.56887694868703,0,172.1506198779035,3,148.43141283002177,6,175.53946669127208,10,162.18857260245508,2,172.11587347913004,4,115.29889047976224,F,Manager,181.73185500953946,197.18516750233078,88.07732962927926,66.04514712662657,167.19828793117614,180.29124776666183,172.88411223947747,165.23754809550633,32.08224059071401,120.91607919215559,165.66527787351203,67.83142156776849,103.51811886126478,5.469559178029826,139.04547453359152,18.242362501514144,192.8399752115023,141.63738191020803,80.8801329869001,114.6656532314509,1967-04-07,8,1660.135528086458,72.17980556897643,Travel
